categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,nodo_padre,Titulo_proyecto,año
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Rueda de cooperantes cámara de comercio,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,"4º Congreso de Investigación de la División Interamericana Investigación, Desarrollo e Innovación: Repensando la misión de la Educación Adventista",2021
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,SEGUNDO ENCUENTRO INTERNACIONAL DE SEMILLEROS DE INVESTIGACION DIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,"5 CIDIA Congreso de Investigación de la División Interamericana Investigación, Desarrollo e Innovación: Repensando la misión de la Educación Adventista",2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,II Congreso Internacional sobre Investigación y Praxis docente en los Objetivos para el Desarrollo Sostenible (CIIP-ODS),2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,5 CIDIA CONGRESO DE INVESTIGACION UNIVERSITARIA DE LA DIVISION UNIVERSITARIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,1ER ENCUENTRO DE SEMILLEROS DE INVESTIGACION DE LA DIVISION INTERAMERICANA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,EIEI ACOFI 2022 - ENCUENTRO INTERNACIONAL DE EDUCACIÓN EN INGENIERÍA.,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Encuentro Internacional de Educación en Ingeniería ACOFI 2023,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,CIID 2020 CONGRESO INTERNACIONAL INTERDISCIPLINARIEDAD Y DESARROLLO,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,RETOS 4.0 LA REVOLUCIÓN DEL CONOCIMIENTO,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,CIID 2019 CONGRESO INTERNACIONAL INTERDISCIPLINARIEDAD Y DESARROLLO,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Congreso Internacional E4Ri la educación en la cuarta revolución industrial,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,3rd Inter Amercian Division Research Conference 2019,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,III CONGRESO INTERNACIONAL DE PROFESIONALES Y ESTUDIANTES UNIVERSITARIOS MISIONEROS ADVENTISTAS WIIL GO TOO 3.0,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,"21st ICABR Conference 2017 ""Bioeconomy in Transition: New Players and New Tools""",2017
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Red Colombiana de Información científica,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,CIID 2019 Congreso internacion de interdisciplinariedad y desarrollo,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Congreso virtual retos 4.0 la revolución el conocimiento,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,3 er encuentro INGENOVA,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,1er. Foro Antioquia en busca de la competitiviad,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Proceso de Apropiación Social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,Apropiación Social del Conocimiento,"Entrenamiento curricular en investigación UNIVERSIDAD ADVENTSITA DE LAS ANTILLAS,",2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Proceso de Apropiación Social del Conocimiento para la generación de insumos de política pública y normatividad,Apropiación Social del Conocimiento,"PLAN DE DESARROLLO MEDELLIN FUTURO FORO AGRO AMBIETAL,",2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Proceso de Apropiación Social del Conocimiento para el fortalecimiento de cadenas,Apropiación Social del Conocimiento,"Valorización agroindustrial de frutas pequeñas con potencial funcional basado en altas Título: innovaciones tecnológicas viables a pequeña y mediana escala, mediante estrategia de prototipado, simulación comercial y escalamiento empresarial ,",2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"El papel del ingeniero en la post pandemia,",2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Desarrollos web,Divulgación Pública de la Ciencia,"PLATAFORMA DEL CONSULTORIO EMPRESARIAL EN LOGÍSTICA DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,",2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Desarrollos web,Divulgación Pública de la Ciencia,"APLICACIÓN WEB PARA LA RED DE INVESTIGADORES DE LA DIVISIÓN INTERAMERICANA,",2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Desarrollos web,Divulgación Pública de la Ciencia,"APLICACIÓN WEB PARA LA RED DE INVESTIGADORES DE LA DIVISIÓN INTERAMERICANA,",2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Conceptos asociados a las habilidades sociales utilizando la metodología Aprendizaje basado en retos,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Bases para la distribución en almacenes: una aproximación,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Análisis de condiciones de mercado para el desarrollo de tecnologías de cadena de frío,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,ALGUNAS VARIABLES PARA EVALUACIÓN DE TECNOLOGÍAS AISLANTES ÓPTIMAS EN LA IMPLEMENTACIÓN EN CAJAS REFRIGERANTES PORTÁTILES. CORPORACIÓN UNIVERSITARIA LASALLISTA,2017
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Las spin off e nel contexto unviersitario colombiano: consideracioens generales,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,La Bioeconomia en el mundo moderno: una revision de literatura desde los 5 continentes,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Bioeconomía y contabilidad ambiental,2017
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,COLONIZACION ECOLOGICA,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,INVESTIGACION ASISTIDA UNAC 2018,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,Bioeconomía y desarrollo socio económico en Colombiaretos y oportunidades para un país megadiverso. https://minerva.usc.es/entities/publication/98ee24dd-b1b2-4f4d-95c7-847155c0b4cc https://minerva.usc.es/entities/publication/98ee24dd-b1b2-4f4d-95c7-847155c0b4cc,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,"Fortalecimiento De Las Capacidades Institucionales De Transferencia, Comercialización Y Valoración De Tecnologías: Estudio De Caso.",2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,Casos colombianos de innovación empresarial hacia la consolidación de capacidades de innovacion,2014
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,Guía Práctica Para La Comercialización Y Transferencia De Tecnologías,2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,HACIA UNA HOJA DE RUTA SPIN-OFF,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,Creación de spin-off desde el contexto académico: factores determinantes en el caso CONOSER S.A.S,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Libro,Nuevo Conocimiento,7 CASOS DE BIOEMPRESAS COLOMBIANAS: la biotecnología en Colombia es posible,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,METODOLOGÍA ACTIVA: APRENDIZAJE BASADO EN PROBLEMAS,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Aprovechamiento de la energia obtenida del biogas a partir de rsiduos carnicos para la aplicacion en la dena de frio. CAso carnicos catalan,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Gestion Tecnologica e innovacion para el desarrollo,2014
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Contabilidad ambiental como aporte a la sostenibilidad de las empresas corporativas de la UNAC,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Tecnologías 4.0 al servicio de la logística en la pospandemia,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,PROPUESTA PARA EL MEJORAMIENTO DEL CICLO DEL PEDIDO EN UNA EMPRESA ALIMENTICIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,CAMINO HACIA UNA UNIVERSIDAD SOSTENIBLE,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,PROPUESTA PARA EL FORTALECIMIENTO DE LA INVESTIGACION EN PROGRAMAS DE PREGADO: UNA EXPERIENCIA DESDE LA FACULTAD DE INGENIERIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Contabilidad ambiental como aporte a la sostenibilidad de las empresas corporativas de la UNAC,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Textos en publicaciones no científicas,Divulgación Pública de la Ciencia,"Implementación de espacios de aprendizaje en el Laboratorio Integral de Ingeniería Industrial de la UNAC, por medio de las guías de laboratorio diseñas para las asignaturas de Ingeniería aplicada",2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Textos en publicaciones no científicas,Divulgación Pública de la Ciencia,Consultorio logístico como espacio de enseñanza/aprendizaje en la Corporación Universitaria Adventista,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 1: ANÁLISIS DEL MERCADO INTERNACIONAL BIO,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ESTUDIO SOBRE BIOECONOMIA COMO FUENTE DE NUEVAS INDUSTRIAS BASADAS EN EL CAPITAL NATURAL DE COLOMBIA FASE II: ANALSIS DE LA SITUACIÓN Y RECOMENDACIONES DE POLÍTICA DE BIOECONOMIA,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 2: ALCANCE DEL CONCEPTO DE BIOECONOMIA PARA COLOMBIA,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 3: INDICADORES DE BIOECONOMIA Y BIOTECNOLOGIA,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 4: Revisión de estudios previos y análisis de políticas de la Bioeconomía en Colombia,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO7: ANÁLISIS DEL MERCADO SECTORIAL NACIONAL,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,RESUMEN EJECUTIVO ESTUDIO SOBRE BIOECONOMIA,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 6. CAPACIDADES DE INVESTIGACIÓN Y EMPRESARIALES EN COLOMBIA,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,Informe !:Estudio de Bioeconomia como fuente de nuevas industrias basadas en el capital natural de Colombia. Fase I,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Documento de trabajo,Divulgación Pública de la Ciencia,ANEXO 5: ANÁLISIS DE BIODIVERSIDAD,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Patente,Nuevo Conocimiento,Sistema de refrigeración portátil con modulo de peltier,2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Patente,Nuevo Conocimiento,297423 - UN DISPOSITIVO DE AISLACION Y TRANSFERENCIA TERMICA PARA CAJAS ISOTERMICAS DE ALTA EFICIENCIA ENERGETICA,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Patente,Nuevo Conocimiento,UN DISPOSITIVO DE AISLAMIENTO Y TRANSFERENCIA TÉRMICA PARA CAJAS ISOTÉRMICAS DE ALTA EFICIENCIA ENERGÉTICA,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Secreto empresarial,Desarrollo Tecnológico e Innovación,CASA DE ORACION SOSTENIBLE,
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Secreto empresarial,Desarrollo Tecnológico e Innovación,Caja autorefrigerantes para cadena de frío,
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Secreto empresarial,Desarrollo Tecnológico e Innovación,DISPOSITIVO CRIOGENICO PARA CONSERVACION DE PRODUCTOS PERECEDEROS,
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Software,Desarrollo Tecnológico e Innovación,PLATAFORMA PARA LA GESTIÓN DE LA PLANEACIÓN ESTRATÉGICA PARA EL DEPARTAMENTO DE PLANEACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Software,Desarrollo Tecnológico e Innovación,PLATAFORMA DEL CONSULTORIO EMPRESARIAL EN LOGÍSTICA DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Software,Desarrollo Tecnológico e Innovación,PLATAFORMA PARA LA GESTIÓN DE SEMILLEROS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Software,Desarrollo Tecnológico e Innovación,PLATAFORMA PARA LA GESTIÓN DE LOS PROYECTOS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Prototipo industrial,Desarrollo Tecnológico e Innovación,CONTENEDOR CRIOGENICO PARA CONSERVACIÓN DE PRODUCTOS PERECEDEROS,2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Prototipo industrial,Desarrollo Tecnológico e Innovación,UN DISPOSITIVO DE AISLACION Y TRANSFERENCIA TERMICA PARA CAJAS ISOTERMICAS DE ALTA EFICIENCIA ENERGETICA,2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Prototipo industrial,Desarrollo Tecnológico e Innovación,poliuretano y paneles de vacio,2015
