id_link_grouplab,tipo,nodo_padre,nombre_grupo_investigacion,sigla_grupo_investigacion,titulo,titulo_original,titulo_normalizado,autor_1,autor_2,autor_3,autor_4,autor_5,issn,isbn,revista,ano
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Prototipo de Objetos Virtuales de Aprendizaje para el Aprendizaje de la lógica de Programación,Prototipo de Objetos Virtuales de Aprendizaje para el Aprendizaje de la lógica de Programación,prototipo de objetos virtuales de aprendizaje para el aprendizaje de la logica de programacion,,,,,,,,,2014
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Aplicación Movil para el Cuidado de la Salud,Aplicación Movil para el Cuidado de la Salud,aplicacion movil para el cuidado de la salud,,,,,,,,,2014
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Una propuesta de articulación de semilleros de investigación en la Facultad de Ingeniería a través de proyectos integradores,Una propuesta de articulación de semilleros de investigación en la Facultad de Ingeniería a través de proyectos integradores,una propuesta de articulacion de semilleros de investigacion en la facultad de ingenieria a traves de proyectos integradores,,,,,,,,,2014
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Programa de Promoción y Prevención de Enfermedades Cronicas no Transmisibles para el Departamento de Antioquia Acorde a los Lineamientos Establecidos por la OMG y la OPS.,Programa de Promoción y Prevención de Enfermedades Cronicas no Transmisibles para el Departamento de Antioquia Acorde a los Lineamientos Establecidos por la OMG y la OPS.,programa de promocion y prevencion de enfermedades cronicas no transmisibles para el departamento de antioquia acorde a los lineamientos establecidos por la omg y la ops,,,,,,,,,2014
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Definición de Arquitectura para Datos Abiertos Gubernamentales,Definición de Arquitectura para Datos Abiertos Gubernamentales,definicion de arquitectura para datos abiertos gubernamentales,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Creacion de Ecosistema de I+D+i,Creacion de Ecosistema de I+D+i,creacion de ecosistema de i+d+i,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Aplicación de Personal Software Process para la adquisición de competencias de gestión en un programa de Ingeniería de Sistemas,Aplicación de Personal Software Process para la adquisición de competencias de gestión en un programa de Ingeniería de Sistemas,aplicacion de personal software process para la adquisicion de competencias de gestion en un programa de ingenieria de sistemas,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Base de Conocimiento sobre Buenas Prácticas en Redes Avanzadas,Base de Conocimiento sobre Buenas Prácticas en Redes Avanzadas,base de conocimiento sobre buenas practicas en redes avanzadas,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Marco de trabajo integral para la enseñanza de la ingeniería del Software con énfasis en prácticas de calidad en el programa de Ingeniería de Sistemas de la Corporación Universitaria Adventista,Marco de trabajo integral para la enseñanza de la ingeniería del Software con énfasis en prácticas de calidad en el programa de Ingeniería de Sistemas de la Corporación Universitaria Adventista,marco de trabajo integral para la ensenanza de la ingenieria del software con enfasis en practicas de calidad en el programa de ingenieria de sistemas de la corporacion universitaria adventista,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Justificación y diseño curricular del programa de Ingeniería Industrial UNAC,Justificación y diseño curricular del programa de Ingeniería Industrial UNAC,justificacion y diseno curricular del programa de ingenieria industrial unac,,,,,,,,,2013
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Modelo Pedagógico de la UNAC,Modelo Pedagógico de la UNAC,modelo pedagogico de la unac,,,,,,,,,2012
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Agente inteligente para el mejoramiento de las competencias matemáticas y la comprensión lectora de los estudiantes de la Corporación Universitaria Americana Sede Medellín.,Agente inteligente para el mejoramiento de las competencias matemáticas y la comprensión lectora de los estudiantes de la Corporación Universitaria Americana Sede Medellín.,agente inteligente para el mejoramiento de las competencias matematicas y la comprension lectora de los estudiantes de la corporacion universitaria americana sede medellin,,,,,,,,,2012
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Nivel de virtualización de la Corporación Universitaria Adventista,Nivel de virtualización de la Corporación Universitaria Adventista,nivel de virtualizacion de la corporacion universitaria adventista,,,,,,,,,2011
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Impacto de las TIC en la enseñanza del cálculo,Impacto de las TIC en la enseñanza del cálculo,impacto de las tic en la ensenanza del calculo,,,,,,,,,2011
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Justificación y diseño curricular del programa de Ingeniería de Sistemas UNAC,Justificación y diseño curricular del programa de Ingeniería de Sistemas UNAC,justificacion y diseno curricular del programa de ingenieria de sistemas unac,,,,,,,,,2011
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,REINGENIERÍA DEL PROCESO DE MATRÍCULA EN LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,REINGENIERÍA DEL PROCESO DE MATRÍCULA EN LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,reingenieria del proceso de matricula en la corporacion universitaria adventista,,,,,,,,,2010
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,IMPLEMENTACIÓN DE UNA METODOLOGÍA ÁGIL EN EL PROCESO DE DESARROLLO DE SOFTWARE EN EL ÁREA DE DESARROLLO DEL DEPARTAMENTO DE SISTEMAS E INFORMÁTICA (DSI) DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,IMPLEMENTACIÓN DE UNA METODOLOGÍA ÁGIL EN EL PROCESO DE DESARROLLO DE SOFTWARE EN EL ÁREA DE DESARROLLO DEL DEPARTAMENTO DE SISTEMAS E INFORMÁTICA (DSI) DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,implementacion de una metodologia agil en el proceso de desarrollo de software en el area de desarrollo del departamento de sistemas e informatica (dsi) de la corporacion universitaria adventista,,,,,,,,,2010
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Creación del Sistema para la aplicación y gestión de la evaluación del desempeño en la UNAC,Creación del Sistema para la aplicación y gestión de la evaluación del desempeño en la UNAC,creacion del sistema para la aplicacion y gestion de la evaluacion del desempeno en la unac,,,,,,,,,2010
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Documentación para registro Calificado de un nuevo programa de Ingeniería de Sistemas de la UNAC,Documentación para registro Calificado de un nuevo programa de Ingeniería de Sistemas de la UNAC,documentacion para registro calificado de un nuevo programa de ingenieria de sistemas de la unac,,,,,,,,,2010
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Busqueda en Texto Completo en Repositorios Digitales,Busqueda en Texto Completo en Repositorios Digitales,busqueda en texto completo en repositorios digitales,,,,,,,,,2010
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Estado del arte de la Ingeniería de software,Estado del arte de la Ingeniería de software,estado del arte de la ingenieria de software,,,,,,,,,2009
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Marco para la creación de cursos virtuales,Marco para la creación de cursos virtuales,marco para la creacion de cursos virtuales,,,,,,,,,2008
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Fundamentación de la línea de investigación en Informática Educativa,Fundamentación de la línea de investigación en Informática Educativa,fundamentacion de la linea de investigacion en informatica educativa,,,,,,,,,2007
2,Investigación y desarrollo,Formación del Recurso Humano,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Fundamentación de la línea de investigación en Ingeniería de Software,Fundamentación de la línea de investigación en Ingeniería de Software,fundamentacion de la linea de investigacion en ingenieria de software,,,,,,,,,2007
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Indicadores de Desempeño y Gestión utilizando la inteligencia de Negocios,Indicadores de Desempeño y Gestión utilizando la inteligencia de Negocios,indicadores de desempeno y gestion utilizando la inteligencia de negocios,ANA CRISTINA ZUNIGA ZAPATA,,,,,,,,2021
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Informática Básica para Adultos Mayores - Programa Huellas Expertas -,Informática Básica para Adultos Mayores - Programa Huellas Expertas -,informatica basica para adultos mayores - programa huellas expertas -,RICARDO RUIZ CORTES,,,,,,,,2018
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Principios y Prácticas de la Ingeniería de Requisitos,Principios y Prácticas de la Ingeniería de Requisitos,principios y practicas de la ingenieria de requisitos,RAQUEL ANAYA HERNANDEZ,,,,,,,,2016
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,EXCEL FINANCIERO AVANZADO,EXCEL FINANCIERO AVANZADO,excel financiero avanzado,LESTER DARIO PORTILLO JIMENEZ,,,,,,,,2016
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,CURSO DE PROCESOS DE INVENTARIOS POR EXCEL,CURSO DE PROCESOS DE INVENTARIOS POR EXCEL,curso de procesos de inventarios por excel,LESTER DARIO PORTILLO JIMENEZ,,,,,,,,2016
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,CURSO EXCEL AVANZADO CONVENIO COOMEVA,CURSO EXCEL AVANZADO CONVENIO COOMEVA,curso excel avanzado convenio coomeva,LESTER DARIO PORTILLO JIMENEZ,,,,,,,,2015
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Taller de introducción a PSP nivel 0 para estudiantes de Ingeniería de Sistemas de la Universidad Peruana Unión (sede Juliaca),Taller de introducción a PSP nivel 0 para estudiantes de Ingeniería de Sistemas de la Universidad Peruana Unión (sede Juliaca),taller de introduccion a psp nivel 0 para estudiantes de ingenieria de sistemas de la universidad peruana union (sede juliaca),JHON FREDY NINO MANRIQUE,,,,,,,,2014
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Conferencia sobre Telemedicina,Conferencia sobre Telemedicina,conferencia sobre telemedicina,WALTER HUGO ARBOLEDA MAZO,,,,,,,,2013
2,Curso de corta duración dictado,Divulgación Pública de la Ciencia,Grupo de Investigación en Ingeniería Aplicada GI2A,GI2A,Conferencia de Telemedicina,Conferencia de Telemedicina,conferencia de telemedicina,WALTER HUGO ARBOLEDA MAZO,,,,,,,,2013
7,Artículo,Nuevo Conocimiento,Praxis Musical ,Praxis Musical,Conceptos principales de la filosofía del cristianismo,Conceptos principales de la filosofía del cristianismo,conceptos principales de la filosofia del cristianismo,ENOC IGLESIAS ORTEGA,GUSTAVO ADOLFO PHEREZ GOMEZ,,,,2711-0303,,UNACIENCIA,2023
